geo_level,geo_code,crop,season,year,total_production_kg,total_area_ha,yield_kg_ha,yield_kg_ha_ci_low,yield_kg_ha_ci_high,n_plots,n_segments,reliability
national,RWA,maize,A,2021,81393561.7063631,53771.618375193,1513.6900127951737,1424.9262899606535,1602.453735629694,815,394,ok
national,RWA,maize,A,2022,67845532.3241112,39147.441102187884,1733.077064909855,1584.283477484566,1881.8706523351439,610,282,ok
national,RWA,maize,A,2023,89780973.92439789,57956.7146600709,1549.1039209345006,1420.5414098031094,1677.6664320658917,877,399,ok
national,RWA,maize,A,2024,122345220.15280914,56704.01374232839,2157.611288484168,1978.3222099011375,2336.900367067199,799,356,ok
national,RWA,maize,A,2025,132749876.64311218,58848.36458527053,2255.7955106935774,2095.51961041867,2416.071410968485,871,354,ok
national,RWA,maize,B,2020,22104610.43353741,20575.84332968385,1074.2991224883635,965.1341168287705,1183.4641281479567,307,158,ok
national,RWA,maize,B,2021,18846882.48105202,16311.638020930863,1155.4254978480988,1005.0435468735739,1305.8074488226237,266,145,ok
national,RWA,maize,B,2022,19810693.732541196,16045.916485291345,1234.625255011197,1028.4324913471787,1440.8180186752152,219,122,ok
national,RWA,maize,B,2023,16938422.893167116,20063.121305621607,844.256615665332,712.4821712341238,976.0310600965402,291,180,ok
national,RWA,maize,B,2024,20710498.37363434,16651.143659144313,1243.7883425659325,1054.2426065484083,1433.3340785834566,202,124,ok
national,RWA,maize,B,2025,26693892.146636963,19063.836793981078,1400.2371314396103,1090.4322766664168,1710.0419862128037,240,152,ok
national,RWA,rice,A,2020,9184525.415657181,3040.9933433493725,3020.2385795232544,2619.4037993929587,3421.07335965355,26,16,ok
national,RWA,rice,A,2021,8792742.3266568,2743.9335295866445,3204.4297836840706,2716.662195004218,3692.197372363923,33,17,ok
national,RWA,rice,A,2023,465997.0237560272,211.47577908876934,2203.547970192935,1826.5337042061826,2580.562236179687,37,17,ok
national,RWA,rice,A,2024,415959.5129776001,164.53560847451143,2528.082017225088,2129.1916325807633,2926.9724018694124,53,20,ok
national,RWA,rice,A,2025,346248.6139650345,134.21921425111609,2579.7246385098347,2224.329248772203,2935.1200282474665,49,17,ok
national,RWA,rice,B,2020,6956095.419349365,1888.5792287939826,3683.2425737263984,3162.704198829079,4203.780948623717,40,13,ok
national,RWA,rice,B,2021,7238674.459770432,1934.0038567892277,3742.8438595711236,3189.4076929607045,4296.280026181543,63,34,ok
national,RWA,rice,B,2022,939879.2995002747,310.550608729893,3026.493180432796,2550.066836736815,3502.9195241287775,41,17,ok
national,RWA,rice,B,2023,354890.0547180176,173.7156549928667,2042.9365144585875,1521.869697071678,2564.003331845497,39,14,ok
national,RWA,rice,B,2024,1076960.9841833115,339.4755390350818,3172.4258756446575,2682.9930378559156,3661.8587134333993,61,22,ok
national,RWA,rice,B,2025,434155.48489046097,189.10563241953088,2295.8358211525237,1531.1490928225717,3060.522549482476,48,21,ok
national,RWA,sorghum,A,2020,16262046.495685305,13624.28097448673,1193.6076866102615,1032.3488580999208,1354.8665151206021,173,100,ok
national,RWA,sorghum,A,2021,16210479.395256959,12676.404353570917,1278.791599188022,1095.884919251243,1461.698279124801,171,82,ok
national,RWA,sorghum,A,2022,24614328.216302723,22976.698296871906,1071.2735092863088,930.4417374240679,1212.1052811485497,253,113,ok
national,RWA,sorghum,A,2023,22553170.696532898,19071.315293866704,1182.570281546651,1024.9774537780202,1340.1631093152816,221,122,ok
national,RWA,sorghum,A,2024,23891604.927574158,17210.87294939669,1388.1692693810546,1166.0362593051484,1610.3022794569608,226,115,ok
national,RWA,sorghum,A,2025,32951962.150024414,24386.913838957335,1351.214933042683,1229.85246449035,1472.577401595016,280,132,ok
national,RWA,sorghum,B,2020,65873126.15379867,78295.33326192522,841.3416663472148,797.1040634699605,885.579269224469,1196,416,ok
national,RWA,sorghum,B,2021,64333553.518788025,68119.73912492319,944.4186713752416,894.4597906192355,994.3775521312477,1054,387,ok
national,RWA,sorghum,B,2022,65814483.8958231,63072.62616981963,1043.471437492093,975.3946322530329,1111.5482427311529,908,367,ok
national,RWA,sorghum,B,2023,71842301.39982773,63273.256010038305,1135.4291833571824,1070.1289232382426,1200.7294434761222,1023,404,ok
national,RWA,sorghum,B,2024,68584334.67864227,57445.21680845769,1193.9085356284104,1134.9952147311117,1252.821856525709,849,368,ok
national,RWA,sorghum,B,2025,72751863.17983627,63190.22637088958,1151.315121943471,1101.6876914001066,1200.9425524868354,912,378,ok
national,RWA,beans,A,2019,35363353.26373084,54696.034097452575,646.5432795497298,568.1248170906475,724.9617420088122,995,369,ok
national,RWA,maize,A,2019,46592257.3949228,42717.33669214019,1090.7107278412227,944.3175658898506,1237.1038897925948,897,270,ok
national,RWA,rice,A,2019,1585053.0881549704,598.1429441037221,2649.957010744427,1627.7508746427955,3672.163146846058,142,24,ok
national,RWA,sorghum,A,2019,10320622.77128375,12074.92344202114,854.7153794257308,554.6739016807641,1154.7568571706975,227,85,ok
