district_code,crop,season,year,lead_months,model,predicted_yield_kg_ha,ci_low,ci_high,actual_yield_kg_ha,is_backtest,reliability
45.0,irish_potato,A,2022,4,ridge,9416.023360584413,6273.631799147903,12558.414922020924,8181.696866422896,True,ok
45.0,irish_potato,B,2022,4,ridge,6346.593563702206,3204.2020022656952,9488.985125138715,5951.002716602441,True,ok
23.0,irish_potato,B,2023,4,ridge,4577.014204610895,1434.6226431743844,7719.405766047405,3998.038679862332,True,use_with_caution
25.0,irish_potato,A,2023,4,ridge,5681.817047865981,2539.4254864294708,8824.208609302492,7255.394524880468,True,ok
32.0,irish_potato,A,2023,4,ridge,7169.303098220062,4026.911536783551,10311.694659656572,7329.190448812168,True,ok
32.0,irish_potato,B,2023,4,ridge,3617.9407263513986,475.549164914888,6760.332287787909,3731.572307413335,True,ok
33.0,irish_potato,A,2023,4,ridge,13447.946639241281,10305.555077804771,16590.33820067779,11902.382930367843,True,ok
33.0,irish_potato,B,2023,4,ridge,10247.743275367022,7105.351713930511,13390.134836803532,9798.304257043046,True,ok
34.0,irish_potato,A,2023,4,ridge,14705.527743220395,11563.136181783884,17847.919304656905,12911.128192193508,True,ok
34.0,irish_potato,B,2023,4,ridge,9879.054172750251,6736.662611313741,13021.445734186762,9854.497692382865,True,ok
43.0,irish_potato,A,2023,4,ridge,13675.590053032725,10533.198491596215,16817.981614469238,13389.408715245967,True,ok
43.0,irish_potato,B,2023,4,ridge,8501.764180874174,5359.372619437663,11644.155742310684,7377.831282691873,True,ok
44.0,irish_potato,A,2023,4,ridge,11461.463596495161,8319.07203505865,14603.855157931672,9482.99119723539,True,ok
44.0,irish_potato,B,2023,4,ridge,9096.523710392152,5954.132148955641,12238.915271828662,9811.00206550645,True,ok
45.0,irish_potato,A,2023,4,ridge,9614.763878603057,6472.372317166546,12757.155440039567,7060.431712111699,True,ok
45.0,irish_potato,B,2023,4,ridge,6129.546897955693,2987.155336519182,9271.938459392204,5356.097391840734,True,ok
33.0,irish_potato,A,2024,4,ridge,13273.91234412131,10131.5207826848,16416.30390555782,13228.056782870533,True,ok
33.0,irish_potato,B,2024,4,ridge,10384.257755850935,7241.866194414424,13526.649317287445,11169.399524782795,True,ok
34.0,irish_potato,A,2024,4,ridge,14493.330717256202,11350.939155819691,17635.722278692712,14080.04615780307,True,ok
34.0,irish_potato,B,2024,4,ridge,10190.648823009427,7048.257261572917,13333.040384445938,11076.809925653433,True,ok
43.0,irish_potato,B,2024,4,ridge,8636.669238618457,5494.277677181946,11779.060800054967,9464.528895518075,True,ok
44.0,irish_potato,A,2024,4,ridge,10303.324837560438,7160.9332761239275,13445.716398996949,15453.849080272026,True,ok
44.0,irish_potato,B,2024,4,ridge,9686.074241440896,6543.6826800043855,12828.465802877407,9581.33702057565,True,ok
45.0,irish_potato,A,2024,4,ridge,8994.00885697098,5851.61729553447,12136.400418407491,9209.876077133718,True,ok
23.0,irish_potato,B,2025,4,ridge,4043.3524203673423,900.9608589308318,7185.743981803853,5751.546762836702,True,use_with_caution
25.0,irish_potato,B,2025,4,ridge,7368.985208124079,4226.593646687568,10511.37676956059,7760.243158458807,True,ok
32.0,irish_potato,B,2025,4,ridge,3626.1388720920186,483.74731065550804,6768.530433528529,4583.2586667522655,True,ok
33.0,irish_potato,A,2025,4,ridge,12424.056206231462,9281.664644794952,15566.447767667973,16090.694511781741,True,ok
33.0,irish_potato,B,2025,4,ridge,11003.082783779935,7860.691222343425,14145.474345216446,7849.107229952399,True,ok
34.0,irish_potato,A,2025,4,ridge,13892.62020407359,10750.22864263708,17035.0117655101,14818.97064127214,True,ok
34.0,irish_potato,B,2025,4,ridge,10582.250662966413,7439.859101529903,13724.642224402924,7744.623970945266,True,ok
43.0,irish_potato,B,2025,4,ridge,8453.733855936465,5311.342294499955,11596.125417372976,8428.941658638576,True,ok
44.0,irish_potato,A,2025,4,ridge,10719.237240383069,7576.845678946558,13861.62880181958,11266.084712974021,True,ok
44.0,irish_potato,B,2025,4,ridge,9829.945382651831,6687.553821215321,12972.336944088342,8008.620565550507,True,ok
45.0,irish_potato,A,2025,4,ridge,8712.759154957987,5570.367593521476,11855.150716394497,9768.883248828264,True,ok
45.0,irish_potato,B,2025,4,ridge,6497.7924487740365,3355.400887337526,9640.184010210547,4804.420367435315,True,ok
54.0,irish_potato,B,2025,4,ridge,1231.3332244666394,-1911.058336969871,4373.72478590315,1996.6427947028467,True,ok
52.0,sorghum,A,2019,2,lgbm,1518.2880434453507,1096.2804044506006,1940.2956824401008,839.6653500555955,True,ok
53.0,sorghum,A,2019,2,lgbm,707.3768624720437,285.36922347729353,1129.384501466794,905.1909437035578,True,ok
54.0,sorghum,A,2019,2,lgbm,945.8554963012652,523.847857306515,1367.8631352960156,465.1972888524553,True,ok
12.0,sorghum,B,2020,2,lgbm,894.6944031581206,472.6867641633704,1316.702042152871,1062.4613270178306,True,ok
21.0,sorghum,B,2020,2,lgbm,700.8682127742788,278.86057377952864,1122.875851769029,968.8745276400011,True,ok
22.0,sorghum,B,2020,2,lgbm,596.0085459512079,174.0009069564577,1018.0161849459581,966.7111413383332,True,ok
24.0,sorghum,B,2020,2,lgbm,676.6854132989172,254.67777430416697,1098.6930522936673,814.7344768120597,True,ok
25.0,sorghum,B,2020,2,lgbm,647.2863177048293,225.27867871007913,1069.2939566995797,558.3875692043573,True,ok
26.0,sorghum,B,2020,2,lgbm,599.75819149706,177.7505525023098,1021.7658304918102,535.0011393230311,True,ok
28.0,sorghum,B,2020,2,lgbm,771.7100190899553,349.70238009520506,1193.7176580847054,830.306117498328,True,ok
41.0,sorghum,B,2020,2,lgbm,748.2406846327244,326.2330456379742,1170.2483236274747,552.081007285794,True,ok
44.0,sorghum,B,2020,2,lgbm,1131.5771226842392,709.569483689489,1553.5847616789893,871.0764104706744,True,ok
45.0,sorghum,B,2020,2,lgbm,1092.5921384800567,670.5844994853065,1514.599777474807,1121.7673192368775,True,ok
51.0,sorghum,B,2020,2,lgbm,888.6572557042595,466.64961670950925,1310.6648946990097,915.5578735068569,True,ok
52.0,sorghum,A,2020,2,lgbm,1157.823982817991,735.8163438232408,1579.831621812741,1495.9578009383843,True,ok
52.0,sorghum,B,2020,2,lgbm,915.5819020032245,493.5742630084743,1337.5895409979748,977.2230249189967,True,ok
53.0,sorghum,A,2020,2,lgbm,520.4896807898934,98.48204179514323,942.4973197846437,584.4573406341026,True,use_with_caution
53.0,sorghum,B,2020,2,lgbm,982.1267934408603,560.1191544461101,1404.1344324356105,1150.2266132549205,True,ok
54.0,sorghum,B,2020,2,lgbm,977.5150466823559,555.5074076876057,1399.522685677106,1020.907816088957,True,ok
55.0,sorghum,A,2020,2,lgbm,576.8079565391074,154.8003175443572,998.8155955338576,941.6418593181337,True,ok
55.0,sorghum,B,2020,2,lgbm,798.0426790852209,376.0350400904707,1220.050318079971,619.7334954980671,True,ok
56.0,sorghum,B,2020,2,lgbm,722.8094328432467,300.80179384849646,1144.817071837997,447.76093487626383,True,ok
57.0,sorghum,A,2020,2,lgbm,293.605194663399,-128.4024443313512,715.6128336581492,775.2143053656744,True,ok
57.0,sorghum,B,2020,2,lgbm,578.0357035937016,156.02806459895135,1000.0433425884518,531.216509905762,True,ok
12.0,sorghum,B,2021,2,lgbm,1167.1740038434884,745.1663648487382,1589.1816428382385,1053.7542592471582,True,ok
21.0,sorghum,B,2021,2,lgbm,901.6995301599036,479.6918911651534,1323.707169154654,1114.2322405662774,True,ok
22.0,sorghum,B,2021,2,lgbm,893.944527728146,471.9368887333958,1315.9521667228962,833.1849286854207,True,ok
24.0,sorghum,B,2021,2,lgbm,989.1921582344754,567.1845192397252,1411.1997972292256,822.8453939030944,True,ok
25.0,sorghum,B,2021,2,lgbm,926.1255390991458,504.11790010439563,1348.133178093896,688.8136017351113,True,ok
28.0,sorghum,B,2021,2,lgbm,1011.1580646420167,589.1504256472665,1433.165703636767,814.2398159878478,True,ok
41.0,sorghum,B,2021,2,lgbm,860.4457573147182,438.438118319968,1282.4533963094684,687.2530863554412,True,ok
44.0,sorghum,B,2021,2,lgbm,1299.0226395482518,877.0150005535016,1721.0302785430022,1196.4067946125494,True,ok
45.0,sorghum,B,2021,2,lgbm,1361.429403006926,939.4217640121757,1783.4370420016762,1109.1360867015028,True,ok
51.0,sorghum,B,2021,2,lgbm,977.5832114259053,555.5755724311551,1399.5908504206554,996.8582992671304,True,ok
52.0,sorghum,A,2021,2,lgbm,1541.5802446215364,1119.5726056267863,1963.5878836162865,1731.323675409474,True,ok
52.0,sorghum,B,2021,2,lgbm,1115.1289712459418,693.1213322511916,1537.1366102406919,873.3262255617133,True,ok
53.0,sorghum,A,2021,2,lgbm,806.82384592959,384.8162069348398,1228.8314849243402,775.1729676025449,True,ok
53.0,sorghum,B,2021,2,lgbm,1064.9325859146477,642.9249469198975,1486.9402249093978,1173.8147985226883,True,ok
54.0,sorghum,B,2021,2,lgbm,1193.4927237262973,771.4850847315471,1615.5003627210476,1132.602977796167,True,ok
55.0,sorghum,B,2021,2,lgbm,881.4185683895173,459.4109293947671,1303.4262073842674,791.2121694940982,True,ok
56.0,sorghum,B,2021,2,lgbm,787.8490215503867,365.8413825556365,1209.856660545137,661.0562563877727,True,ok
57.0,sorghum,B,2021,2,lgbm,661.7486881232961,239.7410491285459,1083.7563271180463,594.8299851600635,True,ok
12.0,sorghum,B,2022,2,lgbm,1127.4806941551608,705.4730551604106,1549.4883331499109,1115.6905492833037,True,ok
21.0,sorghum,B,2022,2,lgbm,993.1474508341689,571.1398118394187,1415.1550898289192,943.9506879981514,True,ok
24.0,sorghum,B,2022,2,lgbm,1057.8360698047065,635.8284308099563,1479.8437087994566,743.949243934877,True,ok
25.0,sorghum,B,2022,2,lgbm,605.2866712952557,183.2790323005055,1027.2943102900058,869.0777277950018,True,ok
26.0,sorghum,B,2022,2,lgbm,853.5622646310962,431.55462563634603,1275.5699036258466,793.7799563111008,True,ok
28.0,sorghum,B,2022,2,lgbm,1006.4090556216247,584.4014166268745,1428.416694616375,1173.460477889432,True,ok
41.0,sorghum,B,2022,2,lgbm,815.0830269931744,393.07538799842416,1237.0906659879247,941.6767352593454,True,ok
44.0,sorghum,B,2022,2,lgbm,1333.4247273155497,911.4170883207995,1755.4323663103,1231.5407622129405,True,ok
45.0,sorghum,B,2022,2,lgbm,1303.52601644818,881.5183774534297,1725.53365544293,1138.476092531194,True,ok
51.0,sorghum,B,2022,2,lgbm,1022.7840968387054,600.7764578439552,1444.7917358334557,1184.976407222878,True,ok
52.0,sorghum,A,2022,2,lgbm,1702.11114746094,1280.1035084661899,2124.11878645569,1326.429761399356,True,ok
52.0,sorghum,B,2022,2,lgbm,1194.1098642119,772.1022252171498,1616.1175032066503,923.6629178734222,True,ok
53.0,sorghum,A,2022,2,lgbm,978.0079276974998,556.0002887027496,1400.01556669225,730.791536356036,True,ok
53.0,sorghum,B,2022,2,lgbm,1314.8501380478845,892.8424990531342,1736.8577770426346,1172.281296080475,True,ok
54.0,sorghum,A,2022,2,lgbm,979.7631743098536,557.7555353151034,1401.770813304604,571.0510531486962,True,use_with_caution
54.0,sorghum,B,2022,2,lgbm,1255.193994457989,833.1863554632388,1677.2016334527393,1379.0501237411333,True,ok
55.0,sorghum,A,2022,2,lgbm,927.1792146850142,505.17157569026404,1349.1868536797645,717.634562911373,True,ok
55.0,sorghum,B,2022,2,lgbm,1080.1219916822051,658.1143526874549,1502.1296306769555,864.7097160254743,True,ok
56.0,sorghum,B,2022,2,lgbm,686.9813355529694,264.9736965582192,1108.9889745477196,884.0623462777224,True,ok
57.0,sorghum,A,2022,2,lgbm,641.6737554871045,219.66611649235426,1063.6813944818546,758.6312035578867,True,ok
57.0,sorghum,B,2022,2,lgbm,720.4712284972323,298.46358950248214,1142.4788674919826,641.9624213707185,True,ok
12.0,sorghum,B,2023,2,lgbm,1256.1645492114285,834.1569102166783,1678.1721882061788,1163.9151951161932,True,ok
21.0,sorghum,B,2023,2,lgbm,1017.3190734428058,595.3114344480556,1439.3267124375561,966.0036351729093,True,ok
22.0,sorghum,B,2023,2,lgbm,868.9283234697574,446.9206844750072,1290.9359624645076,907.019143661634,True,ok
24.0,sorghum,B,2023,2,lgbm,955.4896368311805,533.4819978364303,1377.4972758259307,1066.6615640707314,True,ok
25.0,sorghum,B,2023,2,lgbm,871.1163450468273,449.1087060520771,1293.1239840415774,862.7517048153446,True,ok
26.0,sorghum,B,2023,2,lgbm,816.5768654676017,394.5692264728515,1238.584504462352,838.3618740413384,True,ok
28.0,sorghum,B,2023,2,lgbm,1028.987218548741,606.9795795539909,1450.9948575434914,919.3380682031511,True,ok
31.0,sorghum,B,2023,2,lgbm,1164.8054749064058,742.7978359116556,1586.8131139011562,844.1503645551662,True,ok
41.0,sorghum,B,2023,2,lgbm,961.2940772581655,539.2864382634153,1383.3017162529159,812.7041159951009,True,ok
44.0,sorghum,B,2023,2,lgbm,1356.718777907341,934.7111389125909,1778.7264169020914,1480.513622191018,True,ok
45.0,sorghum,B,2023,2,lgbm,1368.669897022692,946.6622580279419,1790.6775360174424,1334.0858383829366,True,ok
51.0,sorghum,B,2023,2,lgbm,1105.1868057965144,683.1791668017642,1527.1944447912647,1217.2614211371404,True,ok
52.0,sorghum,A,2023,2,lgbm,1439.4558172309971,1017.4481782362469,1861.4634562257474,1685.6198642719548,True,ok
53.0,sorghum,A,2023,2,lgbm,1002.9566421837955,580.9490031890452,1424.9642811785457,907.961425251889,True,ok
53.0,sorghum,B,2023,2,lgbm,1356.2093578379377,934.2017188431875,1778.216996832688,1503.4115536397233,True,ok
54.0,sorghum,A,2023,2,lgbm,1085.6817128082582,663.674073813508,1507.6893518030083,806.8067458986488,True,ok
54.0,sorghum,B,2023,2,lgbm,1313.819522122393,891.8118831276428,1735.827161117143,1307.713988054816,True,ok
55.0,sorghum,A,2023,2,lgbm,894.6952863644485,472.6876473696983,1316.7029253591986,911.3599057740067,True,ok
55.0,sorghum,B,2023,2,lgbm,980.624221127283,558.6165821325328,1402.6318601220332,1168.7549617172126,True,ok
56.0,sorghum,B,2023,2,lgbm,1005.3472836972796,583.3396447025294,1427.35492269203,911.9547701367092,True,ok
57.0,sorghum,A,2023,2,lgbm,617.6031940272592,195.59555503250897,1039.6108330220095,376.2007053868269,True,ok
57.0,sorghum,B,2023,2,lgbm,733.5791379760655,311.57149898131524,1155.5867769708157,843.7842816576388,True,use_with_caution
12.0,sorghum,B,2024,2,lgbm,1106.0250194143694,684.0173804196191,1528.0326584091194,1302.1410962665143,True,ok
21.0,sorghum,B,2024,2,lgbm,1037.2247462003675,615.2171072056173,1459.2323851951178,930.4291993568935,True,ok
22.0,sorghum,B,2024,2,lgbm,930.8345486601277,508.82690966537746,1352.8421876548778,882.6942903172086,True,ok
24.0,sorghum,B,2024,2,lgbm,901.7874569676727,479.7798179729225,1323.795095962423,1131.7133772653272,True,ok
25.0,sorghum,B,2024,2,lgbm,748.8850689878714,326.87742999312115,1170.8927079826217,836.7355013081415,True,ok
26.0,sorghum,B,2024,2,lgbm,856.5413168758105,434.53367788106027,1278.5489558705608,789.2466988685566,True,ok
28.0,sorghum,B,2024,2,lgbm,947.6527388051921,525.6450998104419,1369.6603777999424,1092.5287024311028,True,ok
31.0,sorghum,B,2024,2,lgbm,791.858750816514,369.85111182176377,1213.866389811264,1097.4133215727109,True,ok
41.0,sorghum,B,2024,2,lgbm,839.2602599937221,417.2526209989719,1261.2678989884723,1306.8851447650784,True,ok
44.0,sorghum,B,2024,2,lgbm,1402.8966036150566,980.8889646203064,1824.9042426098067,1649.5456457191915,True,ok
45.0,sorghum,B,2024,2,lgbm,1368.6812338572822,946.673594862532,1790.6888728520325,1568.3962681824096,True,ok
51.0,sorghum,B,2024,2,lgbm,1174.4704095615937,752.4627705668435,1596.4780485563438,1169.9955337545935,True,ok
52.0,sorghum,A,2024,2,lgbm,1599.0636232925258,1177.0559842977755,2021.071262287276,1947.285683273713,True,ok
52.0,sorghum,B,2024,2,lgbm,1166.4624250160612,744.454786021311,1588.4700640108113,1716.02079193305,True,ok
53.0,sorghum,A,2024,2,lgbm,1020.7507468857726,598.7431078910224,1442.7583858805228,1097.632868337188,True,ok
53.0,sorghum,B,2024,2,lgbm,1342.1703014356513,920.162662440901,1764.1779404304016,1130.6067558740845,True,ok
54.0,sorghum,A,2024,2,lgbm,908.2367305777016,486.22909158295136,1330.244369572452,1413.469000962323,True,ok
54.0,sorghum,B,2024,2,lgbm,1325.5309495191182,903.523310524368,1747.5385885138685,1077.7069682768667,True,ok
55.0,sorghum,A,2024,2,lgbm,748.671423018714,326.6637840239638,1170.6790620134643,1034.4988346416064,True,ok
55.0,sorghum,B,2024,2,lgbm,986.2480169290369,564.2403779342867,1408.2556559237871,1248.555030883059,True,ok
56.0,sorghum,B,2024,2,lgbm,845.6654702121194,423.6578312173692,1267.6731092068696,1370.6872059613504,True,ok
57.0,sorghum,A,2024,2,lgbm,475.9618518451299,53.95421285037969,897.9694908398801,935.4671674576863,True,ok
57.0,sorghum,B,2024,2,lgbm,765.6057218895589,343.5980828948087,1187.6133608843093,1008.7216896865743,True,ok
12.0,sorghum,B,2025,2,lgbm,1307.442281192095,885.4346421973447,1729.4499201868452,1104.947952583879,True,ok
21.0,sorghum,B,2025,2,lgbm,998.2906916862096,576.2830526914594,1420.2983306809597,914.8573928685937,True,ok
24.0,sorghum,B,2025,2,lgbm,939.0576072514966,517.0499682567464,1361.0652462462467,953.5089717624064,True,ok
25.0,sorghum,B,2025,2,lgbm,993.0377442105305,571.0301052157803,1415.0453832052808,1013.4996897926592,True,ok
26.0,sorghum,B,2025,2,lgbm,776.6590609800786,354.6514219853284,1198.6666999748288,1043.618152638859,True,ok
28.0,sorghum,B,2025,2,lgbm,1056.2305844377217,634.2229454429715,1478.2382234324718,1001.8592113185091,True,ok
41.0,sorghum,B,2025,2,lgbm,963.1213916328811,541.1137526381309,1385.1290306276314,1104.3230938410566,True,ok
44.0,sorghum,B,2025,2,lgbm,1502.812187005077,1080.804548010327,1924.8198259998271,1331.4350565519696,True,ok
45.0,sorghum,B,2025,2,lgbm,1366.2527399353376,944.2451009405873,1788.2603789300879,1467.8390741219077,True,ok
51.0,sorghum,B,2025,2,lgbm,1184.5736780833697,762.5660390886195,1606.5813170781198,1012.1558194515901,True,ok
52.0,sorghum,A,2025,2,lgbm,1795.3417137552597,1373.3340747605093,2217.34935275001,1708.9521235404973,True,ok
52.0,sorghum,B,2025,2,lgbm,1318.067360547103,896.0597215523527,1740.0749995418532,1290.375253426678,True,ok
53.0,sorghum,A,2025,2,lgbm,856.7390863998007,434.7314474050505,1278.746725394551,934.0856848117762,True,ok
53.0,sorghum,B,2025,2,lgbm,1245.0601004485598,823.0524614538095,1667.06773944331,1068.480765399365,True,ok
54.0,sorghum,A,2025,2,lgbm,974.9250512265006,552.9174122317504,1396.9326902212508,1268.513188701969,True,ok
54.0,sorghum,B,2025,2,lgbm,1273.8523228273373,851.8446838325871,1695.8599618220874,1322.9548714997563,True,ok
55.0,sorghum,A,2025,2,lgbm,985.2912446375988,563.2836056428486,1407.2988836323489,1098.8007610488612,True,ok
55.0,sorghum,B,2025,2,lgbm,1043.6033847878784,621.5957457931282,1465.6110237826288,1084.3550431479962,True,ok
56.0,sorghum,B,2025,2,lgbm,1011.1043575823951,589.0967185876449,1433.1119965771454,1075.132129271341,True,ok
57.0,sorghum,A,2025,2,lgbm,790.3380804584561,368.33044146370594,1212.3457194532064,717.1790124842707,True,ok
57.0,sorghum,B,2025,2,lgbm,858.1128523980462,436.10521340329603,1280.1204913927963,906.8165729455184,True,ok
52.0,sorghum,A,2019,3,lgbm,1482.6766453323003,1049.559196806032,1915.7940938585684,839.6653500555955,True,ok
53.0,sorghum,A,2019,3,lgbm,667.7252312067183,234.6077826804501,1100.8426797329864,905.1909437035578,True,ok
54.0,sorghum,A,2019,3,lgbm,754.9916752223878,321.87422669611965,1188.109123748656,465.1972888524553,True,ok
12.0,sorghum,B,2020,3,lgbm,850.0644147548222,416.94696622855406,1283.1818632810905,1062.4613270178306,True,ok
21.0,sorghum,B,2020,3,lgbm,676.3114648024738,243.19401627620562,1109.428913328742,968.8745276400011,True,ok
22.0,sorghum,B,2020,3,lgbm,564.0144825060128,130.8970339797446,997.1319310322809,966.7111413383332,True,ok
24.0,sorghum,B,2020,3,lgbm,643.1462157943724,210.02876726810427,1076.2636643206406,814.7344768120597,True,ok
25.0,sorghum,B,2020,3,lgbm,671.9420058902583,238.82455736399015,1105.0594544165265,558.3875692043573,True,ok
26.0,sorghum,B,2020,3,lgbm,611.3127523882324,178.19530386196425,1044.4302009145006,535.0011393230311,True,ok
28.0,sorghum,B,2020,3,lgbm,743.5352814953624,310.4178329690942,1176.6527300216305,830.306117498328,True,ok
41.0,sorghum,B,2020,3,lgbm,769.7542490563651,336.63680053009693,1202.8716975826333,552.081007285794,True,ok
44.0,sorghum,B,2020,3,lgbm,1111.994182383494,678.8767338572259,1545.1116309097622,871.0764104706744,True,ok
45.0,sorghum,B,2020,3,lgbm,1154.3597520057956,721.2423034795274,1587.4772005320638,1121.7673192368775,True,ok
51.0,sorghum,B,2020,3,lgbm,878.3219126669304,445.20446414066225,1311.4393611931987,915.5578735068569,True,ok
52.0,sorghum,A,2020,3,lgbm,1252.4059762014604,819.2885276751922,1685.5234247277285,1495.9578009383843,True,ok
52.0,sorghum,B,2020,3,lgbm,957.7509252520047,524.6334767257365,1390.8683737782728,977.2230249189967,True,ok
53.0,sorghum,A,2020,3,lgbm,633.2994298788353,200.18198135256716,1066.4168784051035,584.4573406341026,True,use_with_caution
53.0,sorghum,B,2020,3,lgbm,999.3299138573359,566.2124653310677,1432.447362383604,1150.2266132549205,True,ok
54.0,sorghum,B,2020,3,lgbm,1025.1603201014832,592.042871575215,1458.2777686277514,1020.907816088957,True,ok
55.0,sorghum,A,2020,3,lgbm,812.9728133548741,379.85536482860596,1246.0902618811424,941.6418593181337,True,ok
55.0,sorghum,B,2020,3,lgbm,760.6789819499232,327.5615334236551,1193.7964304761913,619.7334954980671,True,ok
56.0,sorghum,B,2020,3,lgbm,720.1095701904616,286.9921216641934,1153.2270187167296,447.76093487626383,True,ok
57.0,sorghum,A,2020,3,lgbm,524.8418275234599,91.7243789971917,957.959276049728,775.2143053656744,True,ok
57.0,sorghum,B,2020,3,lgbm,514.4137547107125,81.29630618444435,947.5312032369807,531.216509905762,True,ok
12.0,sorghum,B,2021,3,lgbm,1180.0644691694608,746.9470206431927,1613.181917695729,1053.7542592471582,True,ok
21.0,sorghum,B,2021,3,lgbm,932.3507121017439,499.2332635754757,1365.468160628012,1114.2322405662774,True,ok
22.0,sorghum,B,2021,3,lgbm,902.9654362451658,469.8479877188977,1336.082884771434,833.1849286854207,True,ok
24.0,sorghum,B,2021,3,lgbm,949.8557533582175,516.7383048319493,1382.9732018844857,822.8453939030944,True,ok
25.0,sorghum,B,2021,3,lgbm,838.1353104884142,405.01786196214607,1271.2527590146824,688.8136017351113,True,ok
28.0,sorghum,B,2021,3,lgbm,1065.2957191276078,632.1782706013396,1498.413167653876,814.2398159878478,True,ok
41.0,sorghum,B,2021,3,lgbm,878.1160750191038,444.9986264928357,1311.233523545372,687.2530863554412,True,ok
44.0,sorghum,B,2021,3,lgbm,1544.6001577652357,1111.4827092389676,1977.717606291504,1196.4067946125494,True,ok
45.0,sorghum,B,2021,3,lgbm,1386.357001572895,953.2395530466267,1819.474450099163,1109.1360867015028,True,ok
51.0,sorghum,B,2021,3,lgbm,1161.2128819055974,728.0954333793293,1594.3303304318656,996.8582992671304,True,ok
52.0,sorghum,A,2021,3,lgbm,1749.8560977475822,1316.738649221314,2182.9735462738504,1731.323675409474,True,ok
52.0,sorghum,B,2021,3,lgbm,1335.2947679826564,902.1773194563882,1768.4122165089245,873.3262255617133,True,ok
53.0,sorghum,A,2021,3,lgbm,1024.15172957089,591.0342810446218,1457.2691780971581,775.1729676025449,True,ok
53.0,sorghum,B,2021,3,lgbm,1288.4924989170365,855.3750503907684,1721.6099474433047,1173.8147985226883,True,ok
54.0,sorghum,B,2021,3,lgbm,1272.357157049251,839.2397085229829,1705.4746055755193,1132.602977796167,True,ok
55.0,sorghum,B,2021,3,lgbm,992.4616899504131,559.3442414241449,1425.5791384766812,791.2121694940982,True,ok
56.0,sorghum,B,2021,3,lgbm,899.1711082516238,466.0536597253556,1332.288556777892,661.0562563877727,True,ok
57.0,sorghum,B,2021,3,lgbm,701.9000095809048,268.78256105463663,1135.0174581071728,594.8299851600635,True,ok
12.0,sorghum,B,2022,3,lgbm,1183.6295755420126,750.5121270157445,1616.7470240682808,1115.6905492833037,True,ok
21.0,sorghum,B,2022,3,lgbm,1010.2700527146902,577.1526041884221,1443.3875012409585,943.9506879981514,True,ok
24.0,sorghum,B,2022,3,lgbm,1025.8447463028629,592.7272977765947,1458.962194829131,743.949243934877,True,ok
25.0,sorghum,B,2022,3,lgbm,637.1337643933157,204.01631586704752,1070.2512129195838,869.0777277950018,True,ok
26.0,sorghum,B,2022,3,lgbm,840.5911104269658,407.4736619006976,1273.708558953234,793.7799563111008,True,ok
28.0,sorghum,B,2022,3,lgbm,1044.6813362635444,611.5638877372762,1477.7987847898125,1173.460477889432,True,ok
41.0,sorghum,B,2022,3,lgbm,776.7626490336053,343.6452005073371,1209.8800975598733,941.6767352593454,True,ok
44.0,sorghum,B,2022,3,lgbm,1372.4890449766021,939.371596450334,1805.6064935028703,1231.5407622129405,True,ok
45.0,sorghum,B,2022,3,lgbm,1310.5491781461444,877.4317296198763,1743.6666266724126,1138.476092531194,True,ok
51.0,sorghum,B,2022,3,lgbm,992.6726024995993,559.5551539733311,1425.7900510258673,1184.976407222878,True,ok
52.0,sorghum,A,2022,3,lgbm,1797.050803767818,1363.9333552415499,2230.1682522940864,1326.429761399356,True,ok
52.0,sorghum,B,2022,3,lgbm,1432.6062462954883,999.4887977692201,1865.7236948217565,923.6629178734222,True,ok
53.0,sorghum,A,2022,3,lgbm,904.7392469471793,471.6217984209111,1337.8566954734474,730.791536356036,True,ok
53.0,sorghum,B,2022,3,lgbm,1320.2143669364398,887.0969184101716,1753.331815462708,1172.281296080475,True,ok
54.0,sorghum,A,2022,3,lgbm,835.347994347062,402.23054582079385,1268.4654428733302,571.0510531486962,True,use_with_caution
54.0,sorghum,B,2022,3,lgbm,1214.5047805834936,781.3873320572254,1647.6222291097617,1379.0501237411333,True,ok
55.0,sorghum,A,2022,3,lgbm,915.9969353983068,482.8794868720387,1349.1143839245751,717.634562911373,True,ok
55.0,sorghum,B,2022,3,lgbm,1189.5622849129338,756.4448363866657,1622.679733439202,864.7097160254743,True,ok
56.0,sorghum,B,2022,3,lgbm,711.4052311592361,278.28778263296795,1144.5226796855043,884.0623462777224,True,ok
57.0,sorghum,A,2022,3,lgbm,675.2756412479507,242.15819272168255,1108.3930897742189,758.6312035578867,True,ok
57.0,sorghum,B,2022,3,lgbm,758.5042975102549,325.38684898398674,1191.621746036523,641.9624213707185,True,ok
12.0,sorghum,B,2023,3,lgbm,1090.685723559999,657.5682750337307,1523.803172086267,1163.9151951161932,True,ok
21.0,sorghum,B,2023,3,lgbm,927.2953152059911,494.1778666797229,1360.4127637322592,966.0036351729093,True,ok
22.0,sorghum,B,2023,3,lgbm,814.8610024992444,381.7435539729762,1247.9784510255126,907.019143661634,True,ok
24.0,sorghum,B,2023,3,lgbm,871.6570594715138,438.5396109452456,1304.774507997782,1066.6615640707314,True,ok
25.0,sorghum,B,2023,3,lgbm,729.8174378995194,296.69998937325124,1162.9348864257877,862.7517048153446,True,ok
26.0,sorghum,B,2023,3,lgbm,724.2964331036119,291.1789845773437,1157.41388162988,838.3618740413384,True,ok
