nisr_district_code,district_name,year,season,ndvi_mean,rainfall_mm,cropland_fraction,soil_ph,soil_nitrogen,soil_carbon,soil_texture_class
43,Musanze,2022,B,0.5153368671575843,485.0801769947807,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2022,B,0.5930103395293819,431.18595541530914,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2022,B,0.6331690184341069,469.8792743434343,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2022,B,0.5895692820290025,492.8490796658555,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2022,B,0.580594220465102,393.71566020152017,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2022,B,0.5647271967958454,398.4421986085158,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2022,B,0.5376575828575105,474.331308194081,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2022,B,0.6023072911600296,438.6965065249459,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2022,B,0.5611923252169431,487.6547958820906,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2022,B,0.5716711548691794,414.0226314485674,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2022,B,0.6075708082780273,417.6622675311939,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2022,B,0.5743018599043295,422.0092152756628,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2022,B,0.5609225126066181,465.2396696791124,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2022,B,0.6512660066745861,499.5463120163829,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2022,B,0.5935148710351204,398.8985654504081,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2022,B,0.6595783568042874,477.0499282799488,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2022,B,0.5786541845092479,402.68227216720913,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2023,A,0.526379215592484,487.3387011964369,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2023,A,0.6079039417606162,514.8030359996096,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2023,A,0.5189996889926091,503.2231440078773,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2023,A,0.5542219450496358,528.3249933930714,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2023,A,0.5693108082613342,514.2660927318154,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2023,A,0.6099547314362298,509.19342930846045,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2023,A,0.5528670699847581,460.5532734353845,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2023,A,0.5366810925251106,498.5167458503822,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2023,A,0.4866313225106028,481.17193937179576,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2023,A,0.5332316912331516,513.8419955614478,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2023,A,0.5584896052395841,673.6599090282474,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2023,A,0.6160144035408914,645.0835814388872,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2023,A,0.6148417059892671,558.6320496900315,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2023,A,0.5824821946485256,757.6154929027268,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2023,A,0.5880352274998819,574.1603457309476,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2023,A,0.570047137035139,706.0584507470219,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2023,A,0.5691714378491932,687.7843906771736,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2023,A,0.5602676162297466,551.0048291255547,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2023,A,0.5787546903336294,634.9353126884523,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2023,A,0.5815618081338861,773.8445785826254,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2023,A,0.5546541500925041,610.3344231090705,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2023,A,0.6068578041000147,852.5790429207766,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2023,A,0.5419669060885174,574.8123897611096,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2023,A,0.5996110590837036,680.8278888342256,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2023,A,0.5847480294663373,654.7608037059,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2023,A,0.6160653456184462,721.6767751643268,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2023,A,0.613613795630839,832.5882359671258,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2023,A,0.560779208555621,670.9267836421083,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2023,A,0.6286321900972885,884.7891728161185,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2023,A,0.5642299530638862,661.1919273708481,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2023,B,0.52888054033082,400.757871151771,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2023,B,0.6099425802583012,430.8183201518009,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2023,B,0.5452083730811945,387.2863241320048,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2023,B,0.5861486150446019,412.8622926660996,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2023,B,0.5722828782512938,433.04105133675415,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2023,B,0.6164792247364829,429.11191046197393,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2023,B,0.6061430321212892,415.641911017952,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2023,B,0.5430473674797002,443.5405577349644,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2023,B,0.4891004579825491,398.69654205146907,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2023,B,0.509143011247633,432.5010037170069,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2023,B,0.550790638858875,618.6810051404173,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2023,B,0.6005382562066984,626.8681248226324,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2023,B,0.6157719134502313,569.7709094597406,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2023,B,0.5340982582435809,739.5230099072771,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2023,B,0.5704068021764599,585.1346730730368,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2023,B,0.6141155164468641,498.8943243661447,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2023,B,0.5899125269422557,508.74900249284616,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2023,B,0.5624768863910994,468.4684464000957,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2023,B,0.566248359825484,582.9933610789935,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2023,B,0.600626705903683,670.6538340318918,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2023,B,0.5831111217523554,505.76579210053615,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2023,B,0.6110906203246748,617.4428105203144,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2023,B,0.5647962839466709,506.56416650990974,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2023,B,0.622340418930477,597.8293982649996,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2023,B,0.5583764714786098,637.0081251306726,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2023,B,0.5307298249128294,727.3058197876088,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2023,B,0.6701148501754227,663.675326840438,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2023,B,0.5727514660530364,599.086888582107,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2023,B,0.6891872205549238,651.4115688194123,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2023,B,0.5894194389366006,598.3691341392259,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2024,A,0.5457802723708347,480.7491554980067,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2024,A,0.6349701259977586,572.767170974315,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2024,A,0.5659281903034807,552.1959277491525,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2024,A,0.6057236891212142,526.0611238839289,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2024,A,0.5917032430342669,498.62874385724905,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2024,A,0.6529902701522342,560.0148609735323,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2024,A,0.601630597714334,482.5903724654584,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2024,A,0.5761384932172475,504.7653260160985,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2024,A,0.5158570969496242,486.0253743904448,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2024,A,0.5670582249593257,490.5557922116168,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2024,A,0.5964238214594183,609.3355701541517,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2024,A,0.6680882062771808,584.515597855036,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2024,A,0.6349249788517001,538.3581980435232,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2024,A,0.6180418966863717,720.0162513103514,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2024,A,0.6454710327956894,546.6969081752086,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2024,A,0.6063830428501858,658.243185943046,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2024,A,0.5987084012248707,622.9416481360674,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2024,A,0.6063668167846554,495.33053812240496,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2024,A,0.6387197917659195,553.8177187709398,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2024,A,0.6094186920835253,664.547090291303,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2024,A,0.5993004044928273,561.7871505164724,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2024,A,0.6188016524118968,726.1038688631343,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2024,A,0.5989487162160252,513.6554719854802,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2024,A,0.6467412406700579,569.5522881615072,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2024,A,0.6425920323711638,599.3548226129654,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2024,A,0.6285402602037914,689.7315485427434,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2024,A,0.6295411074937749,680.2577100654958,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2024,A,0.5556392793684486,593.5006791357881,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2024,A,0.6340250711825606,710.0261935129793,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2024,A,0.560114534723749,562.0992165800423,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2024,B,0.5632899838426513,319.1624958030953,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2024,B,0.5966076369815322,313.21886167321315,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2024,B,0.5319586706779112,309.3802481324299,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2024,B,0.6013163314672425,359.4521897305528,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2024,B,0.5996396045021725,337.7647509834293,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2024,B,0.580492104951321,283.1363877343388,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2024,B,0.6022780817620002,330.633173406672,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2024,B,0.5505901956593148,337.6417567078988,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2024,B,0.494036034587158,322.07535852965293,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2024,B,0.553175617355197,345.1010332221972,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2024,B,0.5837794530209227,367.779534448246,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2024,B,0.6428489796194358,405.2243811351036,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2024,B,0.6292329216827189,359.9893377618222,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2024,B,0.6007655227570408,449.429039482311,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2024,B,0.6196348222022355,388.6271155620654,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2024,B,0.6172374559580294,435.2121818742771,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2024,B,0.6205663777062139,459.46216898823263,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2024,B,0.5640573018652765,348.67527743123054,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2024,B,0.597446992275526,385.70031509181325,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2024,B,0.6484634672198404,473.522684068245,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2024,B,0.6007622073726377,395.4605062050017,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2024,B,0.6610423521405743,522.0800728799838,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2024,B,0.5724511297186108,369.30978268673306,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2024,B,0.673923485103008,381.8164109231761,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2024,B,0.6218434454926117,417.98741462338427,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2024,B,0.6165649201510841,445.6747594476511,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2024,B,0.6878788491045609,431.2570174372515,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2024,B,0.6444247509896265,375.2244092842025,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2024,B,0.7071834549166114,445.9972205868438,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2024,B,0.6671494746799288,388.6728143243329,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2025,A,0.5093532176114763,596.1085686077867,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2025,A,0.5821789778194569,581.3513049660894,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2025,A,0.4992537504761105,558.2289146829156,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2025,A,0.551233691438044,594.4865898329025,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2025,A,0.5629003976169541,626.9532094243539,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2025,A,0.5665213612377468,583.985434145937,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2025,A,0.556418831129367,577.9434158168306,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2025,A,0.5190803522823406,625.9745712181268,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2025,A,0.4830308553309621,609.5946958568968,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2025,A,0.5275288719092637,623.3012393420861,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2025,A,0.5837394629271064,831.1688726378555,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2025,A,0.6402158241038332,801.7143264734921,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2025,A,0.6162513231615633,677.6256241307071,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2025,A,0.614034242326021,967.3719854259678,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2025,A,0.5919872927753864,701.6499523302929,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2025,A,0.5914948888723605,847.2496573667204,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2025,A,0.5968741992041058,818.6594535013588,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2025,A,0.5527449260006814,633.8801686068252,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2025,A,0.6017956561822321,761.2127565617536,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2025,A,0.6063479554885076,902.5870029591068,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2025,A,0.5686822090483289,738.3608855143135,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2025,A,0.6269160634016905,946.9319652480046,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2025,A,0.5533222606958524,674.3200702521995,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2025,A,0.6113592748899981,794.835160962065,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2025,A,0.6018666941388378,834.5025584672841,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2025,A,0.6207904895742481,927.0528517639124,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2025,A,0.6369937533253445,932.870217404612,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2025,A,0.5877825714478428,791.2025581052105,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2025,A,0.6549710800136822,938.2351003086378,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2025,A,0.6064331375659189,784.8350132716143,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2025,B,0.5683249971115452,394.2020098146027,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2025,B,0.6321175589607191,431.722160776909,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2025,B,0.5787695619192437,441.4464693261922,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2025,B,0.6303540393177293,417.68194620463055,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2025,B,0.6236424666428402,450.8798549406328,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2025,B,0.629100079018727,361.2735637689414,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2025,B,0.6450277692909496,464.3702854242293,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2025,B,0.5867964013811571,449.2627480053768,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2025,B,0.5262317928272325,433.8275211119191,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2025,B,0.5670226489414534,435.5060917613678,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2025,B,0.5652450808104301,490.1295739786804,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2025,B,0.6427737678507969,528.671921859884,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2025,B,0.6320499274646065,468.7719740771609,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2025,B,0.5520962134091465,613.4092050764582,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2025,B,0.6155708929498297,493.3837298200637,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2025,B,0.6535979662459604,482.72948961089065,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2025,B,0.6214160754491689,485.874523702934,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2025,B,0.5968508359670159,429.4901605299413,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2025,B,0.5956631142334228,483.2627756428406,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2025,B,0.5833221087534202,523.3915418615267,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2025,B,0.6227142194696205,455.35812204106446,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2025,B,0.5955370241088978,531.0719298562578,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2025,B,0.5904481686456338,438.1815598474138,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2025,B,0.633885165739622,453.0260349975037,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2025,B,0.5776755169320568,538.2393108402382,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2025,B,0.5839794882379676,617.1920573151044,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2025,B,0.682758777345598,508.0127464164036,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2025,B,0.6562823084382383,510.2098332998893,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2025,B,0.7077284837116533,506.5474077994352,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2025,B,0.6156177954504988,485.8454711716796,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
